protocol,image_count,threshold,baseline_accuracy,baseline_precision,baseline_recall,baseline_f1_score,accepted_image_count,uncertain_image_count,coverage,uncertain_rate,mean_distance,median_distance,accepted_accuracy,accepted_precision,accepted_recall,accepted_f1_score,uncertain_error_rate
unseen,6874,2.245927,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,344,6530,0.050043642711667155,0.9499563572883328,5.226926326751709,4.799696922302246,0.938953488372093,0.9483282674772037,0.9873417721518988,0.9674418604651163,0.0989280245022971
unseen,6874,2.372513,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,413,6461,0.06008146639511202,0.939918533604888,5.226926326751709,4.799696922302246,0.937046004842615,0.9460154241645244,0.9865951742627346,0.9658792650918635,0.09921064850642315
unseen,6874,2.459024,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,482,6392,0.07011929007855688,0.9298807099214431,5.226926326751709,4.799696922302246,0.9336099585062241,0.9461883408071748,0.9813953488372092,0.9634703196347032,0.09934292866082603
unseen,6874,2.546345,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,550,6324,0.08001163805644457,0.9199883619435554,5.226926326751709,4.799696922302246,0.94,0.95,0.9834368530020704,0.9664292980671414,0.10025300442757748
unseen,6874,2.60404,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,619,6255,0.09004946173988944,0.9099505382601105,5.226926326751709,4.799696922302246,0.938610662358643,0.9479553903345725,0.9807692307692307,0.9640831758034026,0.10055955235811351
unseen,6874,2.686762,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,688,6186,0.10008728542333431,0.8999127145766657,5.226926326751709,4.799696922302246,0.9418604651162791,0.9513422818791947,0.9809688581314879,0.9659284497444633,0.10135790494665374
unseen,6874,2.751802,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,757,6117,0.11012510910677917,0.8898748908932208,5.226926326751709,4.799696922302246,0.9445178335535006,0.9549689440993789,0.9792993630573248,0.9669811320754716,0.10217426843223802
unseen,6874,2.824582,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,825,6049,0.12001745708466686,0.8799825429153332,5.226926326751709,4.799696922302246,0.943030303030303,0.9516129032258065,0.9788838612368024,0.9650557620817843,0.10249628037692181
unseen,6874,2.902432,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,894,5980,0.13005528076811174,0.8699447192318883,5.226926326751709,4.799696922302246,0.9395973154362416,0.9482517482517483,0.9755395683453237,0.9617021276595744,0.10250836120401338
unseen,6874,2.9873,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,963,5911,0.1400931044515566,0.8599068955484435,5.226926326751709,4.799696922302246,0.9387331256490135,0.948,0.9726402188782489,0.9601620526671168,0.10285907629842667
unseen,6874,3.067043,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1031,5843,0.14998545242944428,0.8500145475705557,5.226926326751709,4.799696922302246,0.9398642095053347,0.9477040816326531,0.9725130890052356,0.9599483204134367,0.10354270066746535
unseen,6874,3.13304,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1100,5774,0.16002327611288913,0.8399767238871109,5.226926326751709,4.799696922302246,0.9418181818181818,0.9474969474969475,0.973651191969887,0.9603960396039604,0.10443366816764808
unseen,6874,3.207883,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1169,5705,0.17006109979633402,0.829938900203666,5.226926326751709,4.799696922302246,0.9426860564585116,0.9485981308411215,0.9724550898203593,0.9603784742755765,0.10517090271691498
unseen,6874,3.274449,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1238,5636,0.18009892347977888,0.8199010765202212,5.226926326751709,4.799696922302246,0.9402261712439418,0.9464882943143813,0.9702857142857143,0.9582392776523702,0.10521646557842441
unseen,6874,3.338404,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1306,5568,0.18999127145766656,0.8100087285423334,5.226926326751709,4.799696922302246,0.9387442572741195,0.9439050701186623,0.9689922480620154,0.9562841530054644,0.10542385057471264
unseen,6874,3.410945,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1375,5499,0.20002909514111145,0.7999709048588886,5.226926326751709,4.799696922302246,0.9389090909090909,0.9427679500520292,0.9689839572192513,0.9556962025316456,0.10601927623204219
unseen,6874,3.475658,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1444,5430,0.2100669188245563,0.7899330811754437,5.226926326751709,4.799696922302246,0.9390581717451524,0.9432270916334662,0.9683026584867076,0.9556004036326943,0.10662983425414364
unseen,6874,3.53233,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1513,5361,0.22010474250800116,0.7798952574919988,5.226926326751709,4.799696922302246,0.9398545935228024,0.9431599229287091,0.9683481701285855,0.9555880917520742,0.10744264129826525
unseen,6874,3.588562,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1581,5293,0.22999709048588884,0.7700029095141111,5.226926326751709,4.799696922302246,0.9380139152435167,0.9410112359550562,0.9663461538461539,0.9535104364326376,0.10750047232193463
unseen,6874,3.65236,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1650,5224,0.24003491416933373,0.7599650858306662,5.226926326751709,4.799696922302246,0.9393939393939394,0.9416590701914311,0.9663236669784846,0.9538319482917821,0.1085375191424196
unseen,6874,3.707248,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1719,5155,0.25007273785277856,0.7499272621472214,5.226926326751709,4.799696922302246,0.9389179755671903,0.9397163120567376,0.9662716499544212,0.952808988764045,0.1090203685741998
unseen,6874,3.758154,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1787,5087,0.2599650858306663,0.7400349141693338,5.226926326751709,4.799696922302246,0.940123111359821,0.9396551724137931,0.9671694764862466,0.9532138172278094,0.11008452919205819
unseen,6874,3.790954,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1856,5018,0.27000290951411116,0.7299970904858889,5.226926326751709,4.799696922302246,0.9396551724137931,0.9384485666104553,0.9661458333333334,0.9520958083832335,0.11060183339976086
unseen,6874,3.82899,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1925,4949,0.280040733197556,0.719959266802444,5.226926326751709,4.799696922302246,0.9407792207792208,0.9389942291838417,0.9660729431721798,0.9523411371237458,0.11173974540311174
unseen,6874,3.876453,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,1994,4880,0.29007855688100087,0.7099214431189991,5.226926326751709,4.799696922302246,0.9383149448345035,0.9362389023405973,0.9634551495016611,0.9496520671305771,0.11147540983606558
unseen,6874,3.93672,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2062,4812,0.29997090485888855,0.7000290951411114,5.226926326751709,4.799696922302246,0.9384093113482056,0.9345941686367218,0.9642276422764228,0.9491796718687475,0.11221945137157108
unseen,6874,3.992636,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2131,4743,0.3100087285423334,0.6899912714576666,5.226926326751709,4.799696922302246,0.9385265133740028,0.9343629343629344,0.9633757961783439,0.9486475891807135,0.11300864431794223
unseen,6874,4.041511,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2200,4674,0.32004655222577827,0.6799534477742217,5.226926326751709,4.799696922302246,0.9386363636363636,0.9358974358974359,0.9612703330751355,0.9484142147497134,0.11382113821138211
unseen,6874,4.092119,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2269,4605,0.3300843759092232,0.6699156240907769,5.226926326751709,4.799696922302246,0.9387395328338475,0.937037037037037,0.959059893858984,0.947920569501686,0.11465798045602606
unseen,6874,4.139663,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2337,4537,0.33997672388711087,0.6600232761128891,5.226926326751709,4.799696922302246,0.9388104407359863,0.935740072202166,0.96,0.9477148080438756,0.11549482036588053
unseen,6874,4.190146,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2406,4468,0.3500145475705557,0.6499854524294443,5.226926326751709,4.799696922302246,0.9368246051537822,0.9347054648687012,0.9564270152505446,0.9454414931801867,0.11526410026857654
unseen,6874,4.246703,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2475,4399,0.3600523712540006,0.6399476287459994,5.226926326751709,4.799696922302246,0.934949494949495,0.934119278779473,0.9532908704883227,0.9436077057793345,0.11502614230506933
unseen,6874,4.295582,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2544,4330,0.37009019493744544,0.6299098050625546,5.226926326751709,4.799696922302246,0.9343553459119497,0.9345156889495225,0.9507286606523248,0.9425524595803234,0.11547344110854503
unseen,6874,4.335947,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2612,4262,0.3799825429153331,0.6200174570846668,5.226926326751709,4.799696922302246,0.9341500765696784,0.933422103861518,0.9511533242876526,0.9422043010752689,0.11614265603003285
unseen,6874,4.371475,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2681,4193,0.390020366598778,0.609979633401222,5.226926326751709,4.799696922302246,0.9324878776575904,0.9333768778576094,0.9476127320954907,0.9404409345179335,0.11590746482232292
unseen,6874,4.419006,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2750,4124,0.4000581902822229,0.5999418097177771,5.226926326751709,4.799696922302246,0.9334545454545454,0.9336767546683837,0.9477124183006536,0.9406422315926046,0.11736178467507274
unseen,6874,4.456584,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2818,4056,0.4099505382601106,0.5900494617398895,5.226926326751709,4.799696922302246,0.932931156848829,0.9319771137952956,0.9470284237726099,0.9394424863825697,0.1178500986193294
unseen,6874,4.503605,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2887,3987,0.41998836194355543,0.5800116380564446,5.226926326751709,4.799696922302246,0.9317630758572913,0.9304511278195489,0.9452577975811585,0.937796021471424,0.11788312014045649
unseen,6874,4.543399,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,2956,3918,0.4300261856270003,0.5699738143729997,5.226926326751709,4.799696922302246,0.9316644113667117,0.9302469135802469,0.9442355889724311,0.9371890547263682,0.11868300153139356
unseen,6874,4.583815,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3025,3849,0.44006400931044515,0.5599359906895548,5.226926326751709,4.799696922302246,0.9305785123966942,0.9300486618004866,0.9415024630541872,0.9357405140758874,0.11873213821771889
unseen,6874,4.622398,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3093,3781,0.44995635728833283,0.5500436427116672,5.226926326751709,4.799696922302246,0.9285483349498869,0.9285285285285285,0.9381067961165048,0.9332930878357983,0.11795821211319757
unseen,6874,4.66432,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3162,3712,0.4599941809717777,0.5400058190282223,5.226926326751709,4.799696922302246,0.9272612270714737,0.9295441089402013,0.9339678762641285,0.9317507418397626,0.11772629310344827
unseen,6874,4.699514,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3231,3643,0.4700320046552226,0.5299679953447775,5.226926326751709,4.799696922302246,0.9257195914577531,0.9286132241076653,0.930791788856305,0.929701230228471,0.11721108976118584
unseen,6874,4.731666,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3300,3574,0.48006982833866746,0.5199301716613326,5.226926326751709,4.799696922302246,0.9254545454545454,0.9290248124639354,0.9290248124639354,0.9290248124639354,0.11779518746502518
unseen,6874,4.762772,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3368,3506,0.48996217631655514,0.5100378236834449,5.226926326751709,4.799696922302246,0.9260688836104513,0.9291383219954649,0.9296653431650596,0.9294017578678764,0.11922418710781517
unseen,6874,4.799697,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3437,3437,0.5,0.5,5.226926326751709,4.799696922302246,0.926389292988071,0.9296875,0.9291689905186837,0.9294281729428173,0.12045388420133837
unseen,6874,4.833149,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3506,3368,0.5100378236834449,0.48996217631655514,5.226926326751709,4.799696922302246,0.9252709640616087,0.9293208172280508,0.9262520638414969,0.9277839029768468,0.12024940617577197
unseen,6874,4.861771,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3574,3300,0.5199301716613326,0.48006982833866746,5.226926326751709,4.799696922302246,0.925853385562395,0.9289617486338798,0.9264305177111717,0.927694406548431,0.12181818181818181
unseen,6874,4.885321,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3643,3231,0.5299679953447775,0.4700320046552226,5.226926326751709,4.799696922302246,0.9256107603623387,0.9272237196765498,0.9267241379310345,0.9269738614928591,0.12256267409470752
unseen,6874,4.908927,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3712,3162,0.5400058190282223,0.4599941809717777,5.226926326751709,4.799696922302246,0.9259159482758621,0.9267515923566879,0.9272437599575146,0.9269976108308999,0.12397216951296648
unseen,6874,4.936779,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3781,3093,0.5500436427116672,0.44995635728833283,5.226926326751709,4.799696922302246,0.926209997355197,0.9265242313705054,0.9279749478079332,0.9272490221642764,0.12544455221467832
unseen,6874,4.972467,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3849,3025,0.5599359906895548,0.44006400931044515,5.226926326751709,4.799696922302246,0.9259547934528449,0.9265159301130524,0.9269922879177378,0.9267540478026214,0.1262809917355372
unseen,6874,5.004516,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3918,2956,0.5699738143729997,0.4300261856270003,5.226926326751709,4.799696922302246,0.9252169474221542,0.9259259259259259,0.9254563894523327,0.9256910981486178,0.12652232746955344
unseen,6874,5.045043,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,3987,2887,0.5800116380564446,0.41998836194355543,5.226926326751709,4.799696922302246,0.9255079006772009,0.9262048192771084,0.924812030075188,0.9255079006772009,0.12816072047107724
unseen,6874,5.079921,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4056,2818,0.5900494617398895,0.4099505382601106,5.226926326751709,4.799696922302246,0.9248027613412229,0.9241071428571429,0.9245657568238214,0.9243363929546018,0.12845990063875087
unseen,6874,5.126516,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4124,2750,0.5999418097177771,0.4000581902822229,5.226926326751709,4.799696922302246,0.9236178467507274,0.9222823413674373,0.922736220472441,0.922509225092251,0.128
unseen,6874,5.166238,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4193,2681,0.609979633401222,0.390020366598778,5.226926326751709,4.799696922302246,0.9229668495110899,0.9221032132424537,0.9207583859990277,0.9214303089272683,0.12831033196568445
unseen,6874,5.20512,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4262,2612,0.6200174570846668,0.3799825429153331,5.226926326751709,4.799696922302246,0.9225715626466447,0.9217769193626267,0.9191141068849302,0.920443587270974,0.12901990811638592
unseen,6874,5.252135,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4330,2544,0.6299098050625546,0.37009019493744544,5.226926326751709,4.799696922302246,0.9224018475750577,0.9202102245580507,0.9193317422434367,0.9197707736389685,0.13011006289308177
unseen,6874,5.295617,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4399,2475,0.6399476287459994,0.3600523712540006,5.226926326751709,4.799696922302246,0.9202091384405546,0.9183191690273843,0.916156382477626,0.9172365008252771,0.12767676767676767
unseen,6874,5.339962,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4468,2406,0.6499854524294443,0.3500145475705557,5.226926326751709,4.799696922302246,0.9192032229185317,0.9165111940298507,0.9152305542617606,0.9158704264740154,0.12718204488778054
unseen,6874,5.391417,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4537,2337,0.6600232761128891,0.33997672388711087,5.226926326751709,4.799696922302246,0.9182279039012563,0.9160903642231443,0.9131433823529411,0.914614499424626,0.12665810868635002
unseen,6874,5.438986,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4605,2269,0.6699156240907769,0.3300843759092232,5.226926326751709,4.799696922302246,0.9163952225841476,0.9152619589977221,0.9098731884057971,0.9125596184419714,0.12428382547377699
unseen,6874,5.504827,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4674,2200,0.6799534477742217,0.32004655222577827,5.226926326751709,4.799696922302246,0.9152759948652118,0.9140800719748088,0.9083594099240053,0.9112107623318386,0.12318181818181818
unseen,6874,5.564695,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4743,2131,0.6899912714576666,0.3100087285423334,5.226926326751709,4.799696922302246,0.9146110056925996,0.9124444444444444,0.9080053073861123,0.9102194635335845,0.12294697325199437
unseen,6874,5.631417,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4812,2062,0.7000290951411114,0.29997090485888855,5.226926326751709,4.799696922302246,0.9133416458852868,0.9119193689745837,0.9059643012625164,0.9089320812404456,0.12124151309408342
unseen,6874,5.695363,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4880,1994,0.7099214431189991,0.29007855688100087,5.226926326751709,4.799696922302246,0.9108606557377049,0.9113428943937418,0.9007731958762887,0.9060272197018795,0.11634904714142427
unseen,6874,5.76892,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,4949,1925,0.719959266802444,0.280040733197556,5.226926326751709,4.799696922302246,0.909072539907052,0.9101899827288429,0.8970212765957447,0.9035576510930133,0.11272727272727273
unseen,6874,5.847473,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5018,1856,0.7299970904858889,0.27000290951411116,5.226926326751709,4.799696922302246,0.9073335990434436,0.9090909090909091,0.8942065491183879,0.9015873015873016,0.10883620689655173
unseen,6874,5.9072,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5087,1787,0.7400349141693338,0.2599650858306663,5.226926326751709,4.799696922302246,0.9060349911539217,0.9066328686100549,0.893050353724511,0.89979035639413,0.10576385002797986
unseen,6874,5.984233,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5155,1719,0.7499272621472214,0.25007273785277856,5.226926326751709,4.799696922302246,0.903976721629486,0.9046822742474916,0.8901686548745372,0.897366784159237,0.10005817335660268
unseen,6874,6.080328,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5224,1650,0.7599650858306662,0.24003491416933373,5.226926326751709,4.799696922302246,0.9008422664624809,0.9030654515327258,0.8847402597402597,0.8938089380893809,0.0903030303030303
unseen,6874,6.18145,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5293,1581,0.7700029095141111,0.22999709048588884,5.226926326751709,4.799696922302246,0.8998677498583034,0.9006947282386596,0.8847852268165396,0.892669096800324,0.0866540164452878
unseen,6874,6.250286,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5361,1513,0.7798952574919988,0.22010474250800116,5.226926326751709,4.799696922302246,0.8994590561462413,0.9003630496167809,0.884310618066561,0.8922646412152708,0.08460013218770654
unseen,6874,6.348075,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5430,1444,0.7899330811754437,0.2100669188245563,5.226926326751709,4.799696922302246,0.8976058931860037,0.8968127490039841,0.8834379905808477,0.8900751285092922,0.07686980609418283
unseen,6874,6.442692,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5499,1375,0.7999709048588886,0.20002909514111145,5.226926326751709,4.799696922302246,0.8972540461902164,0.895151754040205,0.8836575875486381,0.889367534756217,0.07418181818181818
unseen,6874,6.562484,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5568,1306,0.8100087285423334,0.18999127145766656,5.226926326751709,4.799696922302246,0.8961925287356322,0.8929544569871546,0.8833269156719291,0.8881145954316686,0.0681470137825421
unseen,6874,6.670992,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5636,1238,0.8199010765202212,0.18009892347977888,5.226926326751709,4.799696922302246,0.8969127040454223,0.893543428132206,0.8843666793457589,0.8889313706748232,0.06946688206785137
unseen,6874,6.776199,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5705,1169,0.829938900203666,0.17006109979633402,5.226926326751709,4.799696922302246,0.8978089395267309,0.8943181818181818,0.8859287054409005,0.8901036757775683,0.0718562874251497
unseen,6874,6.905706,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5774,1100,0.8399767238871109,0.16002327611288913,5.226926326751709,4.799696922302246,0.897644613785937,0.8932038834951457,0.8869113830181683,0.8900465116279069,0.06909090909090909
unseen,6874,7.047818,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5843,1031,0.8500145475705557,0.14998545242944428,5.226926326751709,4.799696922302246,0.8985110388499059,0.8940959409594096,0.8878710150238183,0.8909726052583196,0.07177497575169738
unseen,6874,7.258362,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5911,963,0.8599068955484435,0.1400931044515566,5.226926326751709,4.799696922302246,0.8983251564879039,0.8929093567251462,0.8880407124681934,0.8904683798068161,0.06853582554517133
unseen,6874,7.43443,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,5980,894,0.8699447192318883,0.13005528076811174,5.226926326751709,4.799696922302246,0.8983277591973244,0.892999637286906,0.8872072072072072,0.8900939985538684,0.06599552572706935
unseen,6874,7.624344,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6049,825,0.8799825429153332,0.12001745708466686,5.226926326751709,4.799696922302246,0.8984956191105968,0.8926899531868924,0.8869409660107335,0.8898061737257718,0.06424242424242424
unseen,6874,7.830005,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6117,757,0.8898748908932208,0.11012510910677917,5.226926326751709,4.799696922302246,0.8983161680562367,0.8908765652951699,0.8870680441752761,0.8889682256337023,0.059445178335535004
unseen,6874,8.107323,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6186,688,0.8999127145766657,0.10008728542333431,5.226926326751709,4.799696922302246,0.8989654057549304,0.8915362731152204,0.8868058012026884,0.8891647455222558,0.061046511627906974
unseen,6874,8.338721,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6255,619,0.9099505382601105,0.09004946173988944,5.226926326751709,4.799696922302246,0.8994404476418865,0.8908127208480565,0.8873636043646603,0.8890848174925058,0.061389337641357025
unseen,6874,8.576443,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6324,550,0.9199883619435554,0.08001163805644457,5.226926326751709,4.799696922302246,0.9002213788741303,0.8910369068541301,0.8876050420168067,0.8893176635677951,0.06545454545454546
unseen,6874,8.967644,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6392,482,0.9298807099214431,0.07011929007855688,5.226926326751709,4.799696922302246,0.9005006257822278,0.8912967493883258,0.8869565217391304,0.8891213389121339,0.06431535269709543
unseen,6874,9.395478,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6461,413,0.939918533604888,0.06008146639511202,5.226926326751709,4.799696922302246,0.900944126296239,0.8914701803051318,0.8871635610766045,0.8893116568661363,0.06537530266343826
unseen,6874,10.206526,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6530,344,0.9499563572883328,0.050043642711667155,5.226926326751709,4.799696922302246,0.9009188361408882,0.8917153661051908,0.8865345181134655,0.8891173950299914,0.05813953488372093
unseen,6874,10.800017,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6599,275,0.9599941809717777,0.040005819028222284,5.226926326751709,4.799696922302246,0.901803303530838,0.8924804355222865,0.8876480541455161,0.8900576857821514,0.06909090909090909
unseen,6874,11.087519,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6667,207,0.9698865289496654,0.030113471050334593,5.226926326751709,4.799696922302246,0.9028048597570122,0.8926265715256541,0.8877999324095979,0.8902067095899695,0.09178743961352658
unseen,6874,11.687966,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6736,138,0.9799243526331103,0.02007564736688973,5.226926326751709,4.799696922302246,0.9035035629453682,0.8934811827956989,0.8887032085561497,0.8910857908847185,0.12318840579710146
unseen,6874,14.967133,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6805,69,0.9899621763165551,0.010037823683444864,5.226926326751709,4.799696922302246,0.9031594415870683,0.8927381745502998,0.8882996353994034,0.8905133743146703,0.11594202898550725
unseen,6874,49.956459,0.9029677043933663,0.890987408880053,0.8883382887347209,0.8896608767576509,6873,1,0.9998545242944429,0.00014547570555717196,5.226926326751709,4.799696922302246,0.9029535864978903,0.8909512761020881,0.8883013879709187,0.8896243587622042,0.0
